pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,eta_KC,IP
SL,2025-10-29,90.6,-0.59,7.11,"Yesavage, Trey",605141,702056,strikeout,swinging_strike,,,,,14,Mookie Betts strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,0,2,2025,0.34,0.33,0.21,1.31,,,,2,1,Bot,,,,,,,2.7214743794493805,-131.78146935816986,-9.262323939468851,-4.5401268168646425,26.262978436720196,-26.68722351546283,3.17,1.49,,,,90.4,2344,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.44,,0.0,0.0,1.0,0.0,0.0,,9,3,Slider,0,2,0,2,2,0,0,2,Standard,Standard,211,-0.01,-0.16,72.6,7.9,,0.16,,-2,-2,0.304,0.304,21,32,22,33,1,0,,,,,2.44,0.34,0.34,,21.09302145437965,-23.440836553627964,39.95096557660694,38.72931217257781,41.62546963377709,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,95.3,-0.33,7.11,"Yesavage, Trey",605141,702056,,called_strike,,,,,8,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.34,1.54,-0.04,1.93,,,,2,1,Bot,,,,,,,1.517839869805171,-138.36296463508407,-11.334829368864424,-4.766625407111518,31.734149704342855,-10.058629508738576,3.23,1.55,,,,94.8,2315,6.2,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.32,,,,,,,,9,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,197,0.0,-0.043,,,,0.043,,-2,-2,0.304,0.304,21,32,22,33,1,0,,,,,0.99,0.34,0.34,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,98.0,-1.88,5.57,"Domínguez, Seranthony",571771,622554,,swinging_strike,,,,,6,Swinging Strike,W,R,R,LAD,TOR,S,,,0,1,2025,0.33,1.39,0.39,2.56,,,,1,8,Bot,,,,,,,6.88279271082961,-142.37721448588596,-5.806685777621485,-6.187191926340221,34.765105432578714,-12.091107183670752,3.44,1.67,,,,97.5,2361,6.2,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.29,,,,,,,,64,2,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,215,0.0,-0.052,72.0,7.1,,0.052,,-5,-5,0.011,0.011,30,33,31,34,1,2,,,,,1.0,0.33,0.33,,1.8139770106561424,15.777701076048256,25.802584064597585,44.55728064413788,15.80574946884858,"Domínguez, Seranthony",622554,R,0.8320000000000001,0.8220000000000001,,,0.947,0.7590000000000001,,0.4039999999999999,,0.7590000000000001,62.2
FF,2025-10-29,96.7,1.9,6.46,"Snell, Blake",665926,605483,,swinging_strike,,,,,2,Swinging Strike,W,L,L,LAD,TOR,S,,,0,0,2025,0.31,1.64,0.02,2.85,,680718.0,,1,7,Top,,,,,,,-5.759731825098573,-140.54027828254266,-7.829817925462146,5.435407188860826,33.764697668160366,-8.80648823698612,3.25,1.5,,,,97.3,2557,6.8,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.69,,,,,,,,49,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,156,0.0,-0.038,64.4,5.8,,0.038,,-2,2,0.161,0.839,32,26,33,27,3,2,,,,,0.81,0.31,0.31,,-4.3584904924420345,25.70967666112788,35.5125878802187,36.937721945414026,13.690833978022017,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,88.0,-0.49,7.07,"Yesavage, Trey",669257,702056,,swinging_strike,,,,,9,Swinging Strike,W,R,R,LAD,TOR,S,,,1,1,2025,0.29,0.49,0.48,1.96,,,,0,4,Bot,,,,,,,2.937999358286633,-128.01059857418664,-7.270475179134962,-3.7973567783592856,27.18773334035035,-25.480307091039197,3.4,1.58,,,,87.6,2344,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.37,,,,,,,,30,3,Slider,1,3,1,3,3,1,1,3,Standard,Standard,214,0.0,-0.061,71.3,8.6,,0.061,,-2,-2,0.3,0.3,21,30,22,30,2,1,,,,,2.46,0.29,0.29,,16.74034004083947,-19.016886211849496,31.72677176620571,43.386826942610064,40.76861092704664,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,88.7,-0.56,7.14,"Yesavage, Trey",660271,702056,,swinging_strike,,,,,9,Swinging Strike,W,L,R,LAD,TOR,S,,,1,1,2025,0.22,0.48,0.67,2.04,,,,0,1,Bot,,,,,,,3.472637282917489,-129.04716260363634,-7.465435138797771,-3.1828385514209128,24.17545909433743,-25.54149381669789,3.53,1.64,,,,89.0,2302,6.3,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.25,,,,,,,,7,3,Slider,0,2,0,2,2,0,0,2,Infield shade,Standard,203,0.0,-0.061,82.9,8.7,,0.061,,-2,-2,0.342,0.342,21,30,22,31,1,0,,,,,2.39,0.22,-0.22,,28.94055434035984,-27.126794941919837,42.23437623622249,31.360870537254367,43.7684588797552,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,94.9,1.92,6.48,"Snell, Blake",672386,605483,,called_strike,,,,,1,Called Strike,W,R,L,LAD,TOR,S,,,2,0,2025,0.18,1.69,-0.48,3.19,,,,0,6,Top,,,,,,,-6.738501927336827,-137.79901130941946,-6.740829115177368,3.92483072731778,33.8155286348212,-9.314631375254171,3.13,1.49,,,,95.3,2442,6.9,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.61,,,,,,,,41,3,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,157,0.0,-0.073,,,,0.073,,-2,2,0.211,0.789,32,26,33,27,3,2,,,,,0.87,0.18,-0.18,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
FF,2025-10-29,97.2,2.06,6.47,"Snell, Blake",676914,605483,strikeout,swinging_strike,,,,,2,Davis Schneider strikes out swinging.,W,R,L,LAD,TOR,S,2.0,,3,2,2025,0.15,1.62,0.15,3.01,,,,0,3,Top,,,,,,,-5.51409467467941,-141.33702837855472,-7.514744570020793,3.3234545166183627,32.93812308983423,-8.98676761951975,3.11,1.52,,,,98.0,2594,6.8,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.66,,0.0,0.0,1.0,0.0,0.0,,17,6,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,159,0.017,-0.345,71.7,6.0,,0.345,,-2,2,0.279,0.721,32,26,33,26,2,1,,,,,0.8,0.15,-0.15,,8.540903914037608,19.049564791491207,32.73312711344347,32.96386364806321,18.99142572503998,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,87.5,-0.56,7.12,"Yesavage, Trey",669242,702056,,called_strike,,,,,3,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.14,0.57,0.61,3.3,,,606192.0,1,7,Bot,,,,,,,3.078591933621457,-127.40121782119756,-4.219056296968636,-2.1302714379743724,27.261052508405925,-25.28565627112345,3.45,1.58,,,,87.0,2307,6.0,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.48,,,,,,,,57,1,Slider,1,5,1,5,5,1,1,5,Standard,Standard,204,0.0,-0.04,,,,0.04,,-4,-4,0.066,0.066,21,30,22,30,3,2,,,,,2.41,0.14,0.14,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,89.1,2.15,6.48,"Snell, Blake",676914,605483,,swinging_strike,,,,,2,Swinging Strike,W,R,L,LAD,TOR,S,,,1,1,2025,0.05,0.63,0.16,3.07,,,,0,5,Top,,,,,,,-5.00268493423545,-129.70554822303174,-3.6564479461254766,1.631477446123156,28.46587504672756,-24.476219978272443,3.11,1.52,,,,89.4,2378,6.6,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.93,,,,,,,,35,3,Slider,1,3,3,1,3,1,3,1,Standard,Standard,179,0.0,-0.061,77.7,7.1,,0.061,,-2,2,0.239,0.761,32,26,33,26,3,2,,,,,2.25,0.05,-0.05,,21.658487245382023,2.0011595161484226,31.28377689386176,34.86353900373427,28.33175093541014,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,87.6,-2.65,5.6,"Hoffman, Jeff",518692,656546,strikeout,swinging_strike,,,,,14,Freddie Freeman strikes out swinging.,W,L,R,LAD,TOR,S,2.0,,2,2,2025,-0.0,0.2,0.68,1.26,,,669257.0,1,9,Bot,,,,,,,8.030960004710632,-127.42853266990288,-4.868454100397283,-1.3511381288144289,21.30278519200908,-29.26047944088013,3.7,1.82,,,,88.2,2682,6.3,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.2,,0.0,0.0,1.0,0.0,0.0,,72,5,Slider,1,6,1,6,6,1,1,6,Infield shade,Standard,101,-0.005,-0.222,73.4,7.0,,0.222,,-5,-5,0.006,0.006,32,35,32,36,1,3,,,,,2.73,0.0,0.0,,4.311899581931816,2.570988703822908,51.91293917524951,30.95830824118464,25.17273056779922,"Hoffman, Jeff",656546,R,0.976,0.986,,,0.95,,0.196,,,,68.0
SL,2025-10-29,87.3,-2.56,5.59,"Hoffman, Jeff",518692,656546,,swinging_strike,,,,,14,Swinging Strike,W,L,R,LAD,TOR,S,,,2,1,2025,-0.02,0.39,0.28,1.57,,,669257.0,1,9,Bot,,,,,,,6.798440029579188,-127.12840549549128,-4.476877985950285,-0.8457896139016702,19.340075113732706,-27.33196646874305,3.7,1.82,,,,88.3,2703,6.3,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.18,,,,,,,,72,4,Slider,1,6,1,6,6,1,1,6,Infield shade,Standard,189,0.0,-0.075,69.3,8.0,,0.075,,-5,-5,0.006,0.006,32,35,32,36,1,3,,,,,2.54,-0.02,0.02,,29.30753741879277,-35.073739975824736,38.38563707091837,37.659063261193154,52.5528934763128,"Hoffman, Jeff",656546,R,0.976,0.986,,,0.95,,0.196,,,,68.0
SL,2025-10-29,89.2,2.08,6.4,"Snell, Blake",662139,605483,,swinging_strike,,,,,13,Swinging Strike,W,L,L,LAD,TOR,S,,,1,0,2025,-0.15,0.71,-0.46,1.26,,,,1,6,Top,,,,,,,-5.95254457399628,-129.57967933667652,-8.131566711889144,-0.4451716273587998,28.001052105686693,-22.649925553194237,3.4,1.58,,,,89.7,2404,6.8,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.71,,,,,,,,42,2,Slider,1,3,3,1,3,1,3,1,Standard,Standard,162,0.0,-0.05,84.3,9.2,,0.05,,-2,2,0.228,0.772,32,28,33,29,3,2,,,,,2.17,-0.15,-0.15,,15.778391656111973,-12.56252847147149,36.87172217465975,39.03460705063125,41.23473859364389,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,88.2,2.04,6.51,"Snell, Blake",672386,605483,,swinging_strike,,,,,11,Swinging Strike,W,R,L,LAD,TOR,S,,,2,1,2025,-0.17,0.53,-0.4,3.37,,,,0,6,Top,,,,,,,-5.579093220523824,-128.28515406134028,-2.6058478051189344,-0.5827539186400417,29.177767380039175,-25.95365423123189,3.13,1.5,,,,88.0,2362,6.4,813022,669257,518692,669242,571970,605141,669743,571771,606192,54.08,,,,,,,,41,4,Slider,1,3,3,1,3,1,3,1,Standard,Standard,181,0.0,-0.073,65.7,5.6,,0.073,,-2,2,0.211,0.789,32,26,33,27,3,2,,,,,2.42,-0.17,0.17,,-1.120706515555728,37.4019225264871,18.60541494823284,34.52162966094818,17.545033265259267,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,90.4,1.93,6.54,"Snell, Blake",665926,605483,,swinging_strike,,,,,4,Swinging Strike,W,L,L,LAD,TOR,S,,,0,1,2025,-0.24,0.67,-0.58,2.55,,,680718.0,2,2,Top,,,,,,,-5.8023298094476665,-131.51258248706174,-5.517126637294501,-1.6820574187381536,25.67968542382813,-23.410233600522503,3.25,1.5,,,,91.5,2450,6.8,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.73,,,,,,,,13,2,Slider,0,2,2,0,2,0,2,0,Standard,Standard,170,0.0,-0.056,68.1,6.8,,0.056,,-2,2,0.313,0.687,32,26,33,27,1,0,,,,,2.1,-0.24,-0.24,,4.826278829320028,13.038073372481575,33.949957605357504,43.34960152106642,25.107402221307872,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,86.7,-2.63,5.58,"Hoffman, Jeff",606192,656546,strikeout,swinging_strike,,,,,14,Teoscar Hernández strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,2,2,2025,-0.25,0.13,0.63,1.1,,,669257.0,2,9,Bot,,,,,,,7.3108430084522675,-126.23436405008756,-4.940849213659867,1.6008805246367868,19.56118574573333,-30.09391043121669,3.43,1.59,,,,87.8,2674,6.4,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.08,,0.0,0.0,1.0,0.0,0.0,,73,5,Slider,1,6,1,6,6,1,1,6,Standard,Standard,89,-0.001,-0.216,66.1,8.5,,0.216,,-5,-5,0.001,0.001,32,32,32,33,1,3,,,,,2.84,-0.25,-0.25,,21.292185152555486,-28.31889661552067,34.36147857297262,43.225686692438615,45.80953719658497,"Hoffman, Jeff",656546,R,0.976,0.986,,,0.95,,0.196,,,,68.0
SL,2025-10-29,90.1,1.89,6.47,"Snell, Blake",662139,605483,,called_strike,,,,,7,Called Strike,W,L,L,LAD,TOR,S,,,3,1,2025,-0.26,0.76,-0.6,1.75,,,,1,6,Top,,,,,,,-5.668911169458416,-131.0242413799408,-7.407632056085223,-1.8141257364268089,28.13723087907932,-22.00876099932341,3.36,1.59,,,,90.7,2450,6.7,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.76,,,,,,,,42,5,Slider,1,3,3,1,3,1,3,1,Standard,Standard,171,0.0,-0.087,,,,0.087,,-2,2,0.228,0.772,32,28,33,29,3,2,,,,,2.05,-0.26,-0.26,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,88.7,2.12,6.4,"Snell, Blake",665926,605483,,swinging_strike,,,,,13,Swinging Strike,W,L,L,LAD,TOR,S,,,2,1,2025,-0.26,0.64,-0.53,1.04,,680718.0,,1,7,Top,,,,,,,-5.994417497021056,-128.89760425764192,-8.471218960990324,-1.6042980946624887,26.92654753072084,-23.50463527096353,3.25,1.5,,,,89.6,2300,7.0,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.54,,,,,,,,49,4,Slider,1,3,3,1,3,1,3,1,Standard,Standard,166,0.0,-0.065,71.9,7.8,,0.065,,-2,2,0.161,0.839,32,26,33,27,3,2,,,,,2.27,-0.26,-0.26,,21.43729658295254,-18.12816978402845,38.05496080155021,41.33946578320863,43.44503845611047,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,91.3,1.99,6.42,"Snell, Blake",665926,605483,strikeout,swinging_strike_blocked,,,,,13,Andrés Giménez strikes out swinging.,W,L,L,LAD,TOR,S,2.0,,1,2,2025,-0.28,0.71,-0.52,0.14,,,680718.0,2,4,Top,,,,,,,-5.755989974876138,-132.45388417712692,-11.494671372165584,-2.085373827413016,28.22810012987251,-21.526070441878996,3.25,1.5,,,,92.0,2422,6.8,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.65,,0.0,0.0,1.0,0.0,0.0,,29,4,Slider,1,3,3,1,3,1,3,1,Strategic,Standard,168,0.019,-0.183,27.7,6.5,,0.183,,-2,2,0.281,0.719,32,26,33,27,2,1,,,,,2.04,-0.28,-0.28,,-11.027436498700125,15.846437590569344,49.00069050400714,41.73985891626023,9.217637307723072,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,88.6,2.03,6.49,"Snell, Blake",680718,605483,,called_strike,,,,,4,Called Strike,W,L,L,LAD,TOR,S,,,1,0,2025,-0.43,0.71,-0.73,2.67,,,,0,7,Top,,,,,,,-5.900657165465311,-128.94611613647987,-4.776646148470433,-3.5335487098474028,27.018673422051567,-23.44845035372535,3.73,1.75,,,,89.1,2358,6.6,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.91,,,,,,,,47,2,Slider,1,3,3,1,3,1,3,1,Standard,Standard,169,0.0,-0.05,,,,0.05,,-2,2,0.176,0.824,32,25,33,26,3,2,,,,,2.19,-0.43,-0.43,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
ST,2025-10-29,86.3,-1.96,5.63,"Domínguez, Seranthony",571771,622554,strikeout,swinging_strike,,,,,14,Enrique Hernández strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,0,2,2025,-0.74,0.4,0.96,1.16,,,,1,8,Bot,,,,,,,5.432824207169726,-125.52553910923284,-5.146126271443158,6.576486066068154,28.171141512186534,-27.020510427163984,3.44,1.67,,,,86.0,2677,6.4,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.13,,0.0,0.0,1.0,0.0,0.0,,64,3,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,68,-0.004,-0.163,51.3,7.7,,0.163,,-5,-5,0.011,0.011,30,33,31,34,1,2,,,,,2.69,-0.74,-0.74,,10.4404737201252,-8.237808876371114,26.11073459639213,49.64895172768095,35.0627660156716,"Domínguez, Seranthony",622554,R,0.8320000000000001,0.8220000000000001,,,0.947,0.7590000000000001,,0.4039999999999999,,0.7590000000000001,62.2
CU,2025-10-29,81.8,1.98,6.54,"Snell, Blake",680718,605483,,called_strike,,,,,8,Called Strike,W,L,L,LAD,TOR,S,,,2,0,2025,-0.74,-0.39,0.16,1.61,,,,1,4,Top,,,,,,,-2.683552944107436,-119.0745923790584,-3.806143934130045,-6.52340618472857,22.95378175089085,-35.34346805046076,3.56,1.68,,,,82.4,2679,6.7,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.85,,,,,,,,27,3,Curveball,1,3,3,1,3,1,3,1,Strategic,Standard,323,0.0,-0.066,,,,0.066,,-2,2,0.279,0.721,32,25,33,26,2,1,,,,,3.79,-0.74,-0.74,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CU,2025-10-29,80.5,2.06,6.6,"Snell, Blake",643396,605483,,called_strike,,,,,3,Called Strike,W,R,L,LAD,TOR,S,,,2,1,2025,-0.8,-0.61,0.72,2.82,,,680718.0,1,2,Top,,,,,,,-1.4387244124328524,-117.26578768091238,-0.554457659098658,-7.11793681864226,22.99622173774778,-37.91113774690731,3.11,1.41,,,,80.9,2636,6.6,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.94,,,,,,,,12,4,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,325,0.0,-0.075,,,,0.075,,-2,2,0.292,0.708,32,30,33,30,1,0,,,,,4.13,-0.8,0.8,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CU,2025-10-29,81.0,1.84,6.57,"Snell, Blake",662139,605483,,called_strike,,,,,8,Called Strike,W,L,L,LAD,TOR,S,,,0,0,2025,-0.84,-0.45,-0.17,1.96,,,,0,4,Top,,,,,,,-2.8895617532418307,-117.91107176104236,-2.7613182721022285,-7.233715670163865,24.31974555949616,-36.02397822220636,3.29,1.58,,,,81.3,2629,6.7,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.8,,,,,,,,25,1,Curveball,1,2,2,1,2,1,2,1,Standard,Standard,322,0.0,-0.039,,,,0.039,,-1,1,0.371,0.629,32,28,33,29,2,1,,,,,3.95,-0.84,-0.84,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CU,2025-10-29,81.8,1.92,6.46,"Snell, Blake",643396,605483,strikeout,swinging_strike_blocked,,,,,13,Isiah Kiner-Falefa strikes out swinging.,W,R,L,LAD,TOR,S,2.0,,0,2,2025,-0.92,-0.78,-0.34,0.93,,,680718.0,1,4,Top,,,,,,,-3.334947359032988,-118.98174309755652,-4.365025993790971,-8.019212761557986,24.70318301146001,-38.82424993778809,3.22,1.47,,,,82.1,2751,6.7,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.8,,0.0,0.0,1.0,0.0,0.0,,28,3,Curveball,1,3,3,1,3,1,3,1,Standard,Standard,326,0.021,-0.168,29.6,6.0,,0.168,,-2,2,0.26,0.74,32,30,33,30,2,1,,,,,4.21,-0.92,0.92,,-18.82509193470912,24.649036989172856,37.94523734367053,28.83941071739506,19.29170166110007,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
ST,2025-10-29,85.4,-2.92,6.1,"Treinen, Blake",666182,595014,,swinging_strike,,,,,14,Swinging Strike,W,R,R,LAD,TOR,S,,,0,0,2025,-1.05,-0.33,1.13,0.57,,,,1,9,Top,,,,,,,7.31158468010767,-123.9640760238892,-5.8988562746552,9.004685949147913,28.19684617441731,-34.38081698320728,3.71,1.75,,,,83.7,2584,5.6,813022,669257,518692,669242,571970,605141,669743,571771,606192,54.91,,,,,,,,68,1,Sweeper,1,6,6,1,6,1,6,1,Standard,Standard,46,0.0,-0.039,66.5,8.5,,0.039,,-5,5,0.006,0.994,37,27,37,27,1,4,,,,,3.5,-1.05,-1.05,,22.65398835316424,-14.988846677101716,42.96739891901948,44.260832040731856,46.285015424361205,"Treinen, Blake",595014,R,0.7909999999999999,0.8220000000000001,0.375,,,,,0.491,,,26.2
CU,2025-10-29,81.5,1.96,6.6,"Snell, Blake",666182,605483,,swinging_strike,,,,,13,Swinging Strike,W,R,L,LAD,TOR,S,,,0,0,2025,-1.1,-0.87,-0.7,1.35,,,,0,1,Top,,,,,,,-3.883320800634798,-118.6274787397074,-3.455635888714034,-9.431494013625471,26.07508046227028,-39.774071229145285,3.71,1.75,,,,81.4,2488,6.6,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.95,,,,,,,,3,1,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,322,0.0,-0.039,72.0,8.6,,0.039,,-2,2,0.306,0.694,32,27,33,27,1,0,,,,,4.34,-1.1,1.1,,24.737376875187916,-27.06341779485201,45.12168230980708,23.780611452871327,40.43449187512062,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CU,2025-10-29,83.9,1.92,6.56,"Snell, Blake",672386,605483,,swinging_strike_blocked,,,,,13,Swinging Strike (Blocked),W,R,L,LAD,TOR,S,,,0,0,2025,-1.2,-0.39,-0.7,0.57,,,666182.0,2,3,Top,,,,,,,-3.674990781923264,-121.9933648789668,-6.59004434148975,-11.099531440046622,26.573700833065253,-34.8576301528109,3.13,1.5,,,,83.7,2630,6.4,813022,669257,518692,669242,571970,605141,669743,571771,606192,54.08,,,,,,,,20,1,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,325,0.0,-0.042,77.1,8.6,,0.042,,-2,2,0.299,0.701,32,26,33,27,2,1,,,,,3.66,-1.2,1.2,,21.80892560211048,-23.48530931587492,34.1346665861669,32.3601540868482,43.133022935955694,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CU,2025-10-29,80.7,1.87,6.54,"Snell, Blake",665926,605483,,called_strike,,,,,7,Called Strike,W,L,L,LAD,TOR,S,,,0,0,2025,-1.23,-0.57,-0.64,1.64,,,680718.0,2,2,Top,,,,,,,-3.28225880150378,-117.5382312139933,-3.1697834835714898,-10.671268503753897,23.247407828482707,-37.00119714260051,3.14,1.5,,,,81.2,2611,6.7,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.84,,,,,,,,13,1,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,318,0.0,-0.042,,,,0.042,,-2,2,0.313,0.687,32,26,33,27,1,0,,,,,4.07,-1.23,-1.23,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CU,2025-10-29,82.0,1.79,6.46,"Snell, Blake",672386,605483,strikeout,swinging_strike_blocked,,,,,13,Alejandro Kirk strikes out swinging.,W,R,L,LAD,TOR,S,2.0,,2,2,2025,-1.42,-0.96,-1.03,-0.45,,,666182.0,2,3,Top,,,,,,,-3.677604179878846,-119.21338189400215,-7.168615499536454,-12.491546458355602,26.872917411038,-39.811528735493255,3.13,1.5,,,,82.3,2729,6.9,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.56,,0.0,0.0,1.0,0.0,0.0,,20,7,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,331,0.018,-0.216,60.1,9.1,,0.216,,-2,2,0.299,0.701,32,26,33,27,2,1,,,,,4.4,-1.42,1.42,,26.916251372189222,-59.957946376044326,36.16764774125396,30.7173558259037,62.64495458889252,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
