pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,entity_id
SL,2025-08-19,86.3,-2.93,5.53,"Brash, Matt",664761,666374,,called_strike,,,,,3,Alec Bohm walks.,R,R,R,PHI,SEA,S,,,0,0,2025,-1.39,0.12,0.43,3.41,,,,0,8,Bot,,,,,,,5.2075398185790265,-125.64733791728683,0.9321601856275856,13.721569963800787,24.62215803793451,-31.254622673016865,3.6,1.67,,,,86.8,2914.0,6.5,776680,641598,647304,593871,553993,641487,668227,677594,664238,53.98,,,,,,,,67,1,Slider,6,4,6,4,4,6,6,4,Standard,Standard,50.0,0.0,-0.04,,,,0.04,,2,2,0.942,0.942,27,28,27,29,1,3,,,,,2.93,-1.39,-1.39,,,,,,,0.861,0.899,,0.7709999999999999,,,0.513,,,666374
ST,2025-08-19,83.2,-2.26,5.01,"Zuber, Tyler",575929,676604,,swinging_strike,,,,,14,"Willson Contreras grounds out, shortstop Otto Lopez to first baseman Eric Wagaman.",R,R,R,MIA,STL,S,,,1,1,2025,-1.39,0.59,1.73,2.39,,641658.0,,0,9,Top,,,,,,,6.357023191363102,-121.01350194021995,-0.6146727867007853,12.150586853730756,26.67254366297028,-26.548889717658906,3.6,1.62,,,,82.2,2802.0,5.9,776686,682663,676572,669364,691185,672640,681715,805300,687859,54.58,,,,,,,,71,3,Sweeper,4,7,7,4,7,4,7,4,Standard,Standard,70.0,0.0,-0.083,35.2,7.3,,0.083,,-3,3,0.022,0.978,30,33,30,33,1,4,,,,,2.74,-1.39,-1.39,,3.5120413703883258,7.201771660682915,23.69422212016053,62.00573363895476,17.81318017251951,0.893,0.86,0.429,,,,0.47600000000000003,0.562,,676604
SL,2025-08-19,77.0,3.56,4.92,"Lopez, Jacob",665019,682052,strikeout,swinging_strike,,,,,7,Kody Clemens strikes out swinging.,R,L,L,MIN,ATH,S,2.0,,2,2,2025,-1.39,0.44,-0.74,1.66,,,,1,4,Bot,,,,,,,-6.7019319255723095,-111.97740930920446,-0.6951694887582156,-10.332318652070075,21.54166570379331,-28.580878719788227,3.59,1.76,,,,77.8,2532.0,7.1,776674,669127,701762,649966,695391,687231,691016,671732,668709,53.45,,0.0,0.0,1.0,0.0,0.0,,36,5,Slider,2,5,2,5,5,2,2,5,Infield shade,Standard,286.0,-0.017,-0.229,66.9,8.4,,0.229,,-3,-3,0.18,0.18,27,29,27,29,2,1,,,,,3.43,-1.39,-1.39,,26.39168906464513,-38.62977702559063,28.02727848967725,42.13470424425695,59.46367660445125,0.9400000000000001,0.935,0.594,0.9720000000000001,,,0.49700000000000005,,,682052
CU,2025-08-19,76.0,-2.39,5.81,"Irvin, Jake",643446,663623,,called_strike,,,,,6,Jeff McNeil walks.,R,L,R,WSH,NYM,S,,,0,0,2025,-1.4,-0.44,0.47,2.41,,,,0,2,Top,,,,,,,3.53037549092724,-110.6233841411519,0.7219418709707826,10.89089100692328,19.012340061218467,-36.12052731349955,3.51,1.69,,,,77.1,2423.0,7.0,776678,656180,665953,657557,691781,682928,695578,696285,686611,53.5,,,,,,,,8,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,58.0,0.0,-0.04,,,,0.04,,0,0,0.5,0.5,28,33,28,33,1,0,,,,,4.37,-1.4,1.4,,,,,,,0.856,0.8059999999999999,0.445,0.784,,0.748,0.40299999999999997,,,663623
ST,2025-08-19,82.2,-0.91,5.62,"Miller, Bryce",607208,682243,,swinging_strike,,,,,9,"Trea Turner grounds out, shortstop J.P. Crawford to first baseman Josh Naylor.",R,R,R,PHI,SEA,S,,,1,0,2025,-1.41,-0.51,0.74,1.93,,,,2,4,Bot,,,,,,,0.998139092245606,-119.63955181784924,-0.7906813611704733,13.264286957115894,24.878834819978614,-37.10703922711794,3.48,1.65,,,,82.0,2257.0,6.3,776680,641598,647304,593871,553993,641487,668227,677594,664238,54.16,,,,,,,,35,2,Sweeper,4,1,4,1,1,4,4,1,Standard,Standard,37.0,0.0,-0.056,70.7,8.4,,0.056,,3,3,0.851,0.851,26,32,27,32,3,2,,,,,3.9,-1.41,-1.41,,15.589603878700228,-33.38780971250252,24.64598774999605,47.99564755356759,50.35673650777417,0.9279999999999999,0.8940000000000001,0.659,,0.6950000000000001,0.7070000000000001,0.24800000000000003,0.636,,682243
CU,2025-08-19,78.5,-2.33,5.67,"Irvin, Jake",596019,663623,,called_strike,,,,,9,Francisco Lindor doubles (26) on a fly ball to right fielder Dylan Crews.,R,L,R,WSH,NYM,S,,,0,0,2025,-1.41,-0.46,0.53,1.92,,,,1,3,Top,,,,,,,3.649680549364645,-114.3439256598337,-0.3785088014158755,11.579782177593424,22.14599195172834,-36.36034124597652,3.47,1.56,,,,79.8,2488.0,7.3,776678,656180,665953,657557,691781,682928,695578,696285,686611,53.22,,,,,,,,16,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,59.0,0.0,-0.039,,,,0.039,,0,0,0.525,0.475,28,31,28,32,2,1,,,,,4.17,-1.41,1.41,,,,,,,0.856,0.8059999999999999,0.445,0.784,,0.748,0.40299999999999997,,,663623
ST,2025-08-19,84.1,-3.1,5.45,"Ramírez, Yohan",664034,670990,,called_strike,,,,,2,"Ty France grounds out, shortstop Jared Triolo to first baseman Spencer Horwitz.",R,R,R,PIT,TOR,S,,,0,0,2025,-1.43,-0.03,-0.23,3.16,,,,1,5,Top,,,,,,,3.89328474958538,-122.37885177767696,1.246559918457365,13.38477881313827,26.813458822529324,-33.001081199069915,3.26,1.48,,,,85.2,2791.0,7.2,776679,663698,687462,693304,643396,669707,682927,669261,668804,53.26,,,,,,,,40,1,Sweeper,1,5,5,1,5,1,5,1,Standard,Standard,66.0,0.0,-0.039,,,,0.039,,-4,4,0.102,0.898,30,30,30,31,1,2,,,,,3.28,-1.43,-1.43,,,,,,,0.875,0.88,0.34500000000000003,,,0.76,0.34299999999999997,0.619,,670990
CU,2025-08-19,77.6,-2.3,5.63,"Irvin, Jake",607043,663623,,called_strike,,,,,5,Brandon Nimmo singles on a line drive to center fielder Jacob Young. Francisco Lindor scores. Juan Soto to 3rd. Brandon Nimmo to 2nd.,R,L,R,WSH,NYM,S,,,1,0,2025,-1.45,0.16,-0.11,3.04,,596019.0,665742.0,1,3,Top,,,,,,,2.0743769540932115,-112.9976745162588,1.1517888680338246,11.973602502282358,21.26072684618771,-31.266729072169557,3.66,1.72,,,,78.9,2511.0,7.3,776678,656180,665953,657557,691781,682928,695578,696285,686611,53.24,,,,,,,,18,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,70.0,0.0,-0.048,,,,0.048,,0,0,0.457,0.543,28,32,28,32,2,1,,,,,3.63,-1.45,1.45,,,,,,,0.856,0.8059999999999999,0.445,0.784,,0.748,0.40299999999999997,,,663623
ST,2025-08-19,81.0,-1.92,5.71,"Keller, Mitch",676391,656605,,called_strike,,,,,2,"Ernie Clement ground bunts into a double play, catcher Joey Bart to third baseman Isiah Kiner-Falefa to shortstop Jared Triolo. Nathan Lukes out at 3rd. Ty France out at 2nd. Ernie Clement to 1st.",R,R,R,PIT,TOR,S,,,1,0,2025,-1.45,0.0,0.2,3.37,,664770.0,664034.0,0,3,Top,,,,,,,2.002780345343212,-117.96800423233886,1.4126974683461524,13.18437127081328,22.11589256133124,-32.62428540615775,3.47,1.6,,,,81.9,2629.0,6.8,776679,663698,687462,693304,643396,669707,682927,669261,668804,53.66,,,,,,,,26,2,Sweeper,1,5,5,1,5,1,5,1,Standard,Standard,65.0,0.0,-0.059,,,,0.059,,-4,4,0.098,0.902,29,29,29,29,2,1,,,,,3.46,-1.45,-1.45,,,,,,,0.8470000000000001,0.73,,0.721,,0.938,0.28,0.625,,656605
ST,2025-08-19,79.6,1.89,5.64,"Rogers, Taylor",687401,573124,,swinging_strike,,,,,13,Joey Ortiz singles on a sharp ground ball to right fielder Willi Castro. Brice Turang to 3rd.,R,R,L,CHC,MIL,S,,,0,1,2025,-1.45,-0.71,-0.14,1.38,,,668930.0,1,7,Top,,,,,,,-1.7282345593162798,-115.83215265911792,-1.1829728937874917,-12.540162197127112,24.21817566022814,-38.51276605152384,3.48,1.6,,,,78.3,2999.0,5.6,776676,608348,683737,663538,807713,621020,664023,691718,650489,54.87,,,,,,,,57,2,Sweeper,4,1,1,4,1,4,1,4,Standard,Standard,295.0,0.0,-0.048,73.6,8.5,,0.048,,3,-3,0.898,0.102,34,26,35,27,1,2,,,,,4.34,-1.45,1.45,,9.693019662023111,-16.29621058669368,33.877149746397095,36.2847913674797,34.773843310441,,0.887,,,,,,0.675,,573124
ST,2025-08-19,79.0,-1.3,6.19,"Taillon, Jameson",643376,592791,,called_strike,,,,,12,Danny Jansen strikes out on a foul tip.,R,R,R,CHC,MIL,S,,,2,1,2025,-1.46,-0.29,0.83,2.73,,,,2,4,Top,,,,,,,1.9332888649759927,-115.04681298910548,-0.1848756482261688,12.554253240591976,22.104393841608964,-34.932766342634174,3.31,1.51,,,,79.2,2639.0,6.5,776676,608348,683737,663538,807713,621020,664023,691718,683357,54.03,,,,,,,,31,4,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,61.0,0.0,-0.08,,,,0.08,,1,-1,0.677,0.323,33,30,34,30,2,1,,,,,3.95,-1.46,-1.46,,,,,,,0.9420000000000001,0.9309999999999999,0.515,0.883,,0.7040000000000001,,0.522,,592791
ST,2025-08-19,83.1,-1.9,5.67,"Keller, Mitch",543807,656605,,swinging_strike,,,,,3,George Springer homers (20) on a fly ball to center field. Myles Straw scores.,R,R,R,PIT,TOR,S,,,1,1,2025,-1.47,0.11,0.29,3.02,,664702.0,,0,2,Top,,,,,,,2.138758121828078,-120.97889810605724,0.1991106714974437,13.984485249134066,24.56744188633234,-31.339507431824995,3.56,1.63,,,,83.6,2825.0,6.7,776679,663698,687462,693304,643396,669707,682927,669261,668804,53.83,,,,,,,,14,3,Sweeper,0,3,3,0,3,0,3,0,Standard,Standard,53.0,0.0,-0.083,73.4,7.0,,0.083,,-3,3,0.175,0.825,29,35,29,36,2,1,,,,,3.2,-1.47,-1.47,,8.788011998899087,17.465118666729836,31.48320860520659,40.15115891433759,11.39718634532418,0.8470000000000001,0.73,,0.721,,0.938,0.28,0.625,,656605
ST,2025-08-19,84.1,-2.29,5.41,"Teng, Kai-Wei",657656,678906,,swinging_strike,,,,,14,Ramón Laureano strikes out swinging.,R,R,R,SD,SF,S,,,0,1,2025,-1.47,0.13,0.95,1.56,,,,0,2,Bot,,,,,,,4.58813550741079,-122.31515879970848,-2.672996078483507,13.412912988409818,28.873005683715533,-30.53953958616432,3.44,1.57,,,,83.3,2834.0,6.3,776667,672275,642086,666149,669477,683766,671218,808982,687551,54.23,,,,,,,,15,2,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,53.0,0.0,-0.054,75.0,7.7,,0.054,,0,0,0.55,0.55,26,30,27,31,1,0,,,,,3.15,-1.47,-1.47,,19.474385342122275,-11.884096872958931,37.251258113269856,50.26343743154004,44.76726896754335,0.772,0.736,,0.8690000000000001,,0.7290000000000001,,0.449,,678906
ST,2025-08-19,83.0,-2.39,4.96,"Zuber, Tyler",575929,676604,,called_strike,,,,,14,"Willson Contreras grounds out, shortstop Otto Lopez to first baseman Eric Wagaman.",R,R,R,MIA,STL,S,,,1,0,2025,-1.47,0.77,0.02,1.5,,641658.0,,0,9,Top,,,,,,,2.6195943501044825,-120.87654898287737,-2.897428380259689,13.767623748375216,25.6294174971337,-24.33538168658105,3.6,1.7,,,,82.4,2831.0,6.0,776686,682663,676572,669364,691185,672640,681715,805300,687859,54.45,,,,,,,,71,2,Sweeper,4,7,7,4,7,4,7,4,Standard,Standard,77.0,0.0,-0.053,,,,0.053,,-3,3,0.022,0.978,30,33,30,33,1,4,,,,,2.56,-1.47,-1.47,,,,,,,0.893,0.86,0.429,,,,0.47600000000000003,0.562,,676604
CU,2025-08-19,74.5,-2.32,5.77,"Irvin, Jake",607043,663623,,called_strike,,,,,8,"Brandon Nimmo grounds out, first baseman Andrés Chaparro to pitcher Jake Irvin.",R,L,R,WSH,NYM,S,,,0,0,2025,-1.49,-0.65,-0.16,2.21,,,,0,5,Top,,,,,,,1.8375852827983856,-108.52808592160558,1.1009074503200218,11.382533472623232,20.24644406366069,-37.72615815624032,3.66,1.72,,,,75.4,2485.0,7.0,776678,656180,665953,657557,691781,682928,695578,696285,686611,53.49,,,,,,,,33,1,Curveball,0,5,5,0,5,0,5,0,Standard,Standard,53.0,0.0,-0.04,,,,0.04,,-5,5,0.057,0.943,28,32,28,32,3,2,,,,,4.77,-1.49,1.49,,,,,,,0.856,0.8059999999999999,0.445,0.784,,0.748,0.40299999999999997,,,663623
ST,2025-08-19,84.7,-2.36,5.43,"Teng, Kai-Wei",578428,678906,,called_strike,,,,,5,Jose Iglesias singles on a line drive to left fielder Heliot Ramos. Ryan O'Hearn scores. Ramón Laureano to 3rd. Gavin Sheets to 2nd.,R,R,R,SD,SF,S,,,0,0,2025,-1.51,0.11,-0.11,2.44,656811.0,657656.0,657757.0,1,4,Bot,,,,,,,2.2120794310970298,-123.13420440961784,-0.671263339242778,14.56401902069208,30.435187106597187,-31.205313434806406,3.25,1.41,,,,83.7,2762.0,6.3,776667,672275,642086,666149,669477,683766,671218,808982,687551,54.24,,,,,,,,34,1,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,62.0,0.0,-0.048,,,,0.048,,0,0,0.674,0.674,26,35,27,35,2,1,,,,,3.14,-1.51,-1.51,,,,,,,0.772,0.736,,0.8690000000000001,,0.7290000000000001,,0.449,,678906
CU,2025-08-19,82.1,-2.14,5.63,"Teng, Kai-Wei",657757,678906,,called_strike,,,,,1,Gavin Sheets pops out to third baseman Casey Schmitt.,R,L,R,SD,SF,S,,,0,0,2025,-1.52,-0.56,-0.28,3.51,,,,1,2,Bot,,,,,,,1.2573650266923957,-119.31834455207976,3.0397423267977235,13.89209692544759,29.16446211395755,-38.473903395190106,3.48,1.66,,,,81.1,2754.0,6.3,776667,672275,642086,666149,669477,683766,671218,808982,687551,54.21,,,,,,,,16,1,Curveball,1,1,1,1,1,1,1,1,Infield shade,Strategic,41.0,0.0,-0.039,,,,0.039,,0,0,0.527,0.527,26,29,27,29,1,0,,,,,4.03,-1.52,1.52,,,,,,,0.772,0.736,,0.8690000000000001,,0.7290000000000001,,0.449,,678906
SL,2025-08-19,84.2,-2.71,5.5,"Brash, Matt",547180,666374,,called_strike,,,,,8,Bryce Harper singles on a ground ball to left fielder Randy Arozarena.,R,L,R,PHI,SEA,S,,,1,0,2025,-1.52,-0.32,0.08,1.64,,,,0,8,Bot,,,,,,,3.4613361896476427,-122.5817826004303,-1.9398037640583727,14.624136657645291,24.561735125457083,-35.21756720016981,3.24,1.56,,,,84.5,3018.0,6.5,776680,641598,647304,593871,553993,641487,668227,677594,664238,53.99,,,,,,,,65,2,Slider,4,4,4,4,4,4,4,4,Infield shade,Standard,51.0,0.0,-0.049,,,,0.049,,0,0,0.605,0.605,27,32,27,33,1,3,,,,,3.53,-1.52,1.52,,,,,,,0.861,0.899,,0.7709999999999999,,,0.513,,,666374
ST,2025-08-19,78.1,-1.15,6.19,"Taillon, Jameson",687401,592791,,called_strike,,,,,8,Joey Ortiz called out on strikes.,R,R,R,CHC,MIL,S,,,1,1,2025,-1.52,-0.3,0.14,2.01,,643376.0,,1,2,Top,,,,,,,-0.0225713967871408,-113.70438229495916,-1.4905332275425347,13.02957548388672,23.61080994093668,-34.68778194888299,3.48,1.6,,,,78.0,2683.0,6.5,776676,608348,683737,663538,807713,621020,664023,691718,683357,53.98,,,,,,,,14,3,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,46.0,0.0,-0.059,,,,0.059,,-1,1,0.374,0.626,33,26,34,27,1,0,,,,,4.07,-1.52,-1.52,,,,,,,0.9420000000000001,0.9309999999999999,0.515,0.883,,0.7040000000000001,,0.522,,592791
ST,2025-08-19,83.9,-2.27,5.32,"Teng, Kai-Wei",665487,678906,,called_strike,,,,,14,Fernando Tatis Jr. walks.,R,R,R,SD,SF,S,,,2,0,2025,-1.52,0.1,0.9,2.28,,,,1,3,Bot,,,,,,,4.336103613538835,-122.02641950164818,-0.6925977124010689,13.91333155854196,28.626762038405246,-31.329500060989123,3.78,1.77,,,,83.6,2789.0,6.6,776667,672275,642086,666149,669477,683766,671218,808982,687551,53.95,,,,,,,,23,3,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,60.0,0.0,-0.066,,,,0.066,,0,0,0.529,0.529,26,26,27,26,2,1,,,,,3.2,-1.52,-1.52,,,,,,,0.772,0.736,,0.8690000000000001,,0.7290000000000001,,0.449,,678906
ST,2025-08-19,84.8,-2.3,5.39,"Teng, Kai-Wei",592518,678906,,called_strike,,,,,8,"Manny Machado grounds out, third baseman Casey Schmitt to first baseman Dominic Smith. Fernando Tatis Jr. scores. Luis Arraez to 3rd.",R,R,R,SD,SF,S,,,0,0,2025,-1.53,0.17,-0.21,1.9,665487.0,650333.0,,0,1,Bot,,,,,,,1.818464183267357,-123.45437769962538,-2.076510666264476,15.02446521552714,28.64666783182624,-30.22311442938384,3.75,1.73,,,,84.3,2731.0,6.3,776667,672275,642086,666149,669477,683766,671218,808982,687551,54.21,,,,,,,,9,1,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,57.0,0.0,-0.064,,,,0.064,,-1,-1,0.592,0.592,26,32,27,33,1,0,,,,,3.04,-1.53,-1.53,,,,,,,0.772,0.736,,0.8690000000000001,,0.7290000000000001,,0.449,,678906
ST,2025-08-19,82.0,-2.19,4.98,"Zuber, Tyler",691026,676604,,swinging_strike,,,,,5,Masyn Winn flies out to center fielder Jakob Marsee. Garrett Hampson to 3rd.,R,R,R,MIA,STL,S,,,2,0,2025,-1.54,0.64,-0.08,2.74,,641658.0,,1,9,Top,,,,,,,1.8075908229757052,-119.40897553516152,0.2578908673833967,14.259485630113844,24.27858251878799,-26.329431068259662,3.37,1.55,,,,81.4,2807.0,5.9,776686,682663,676572,669364,691185,672640,681715,805300,687859,54.56,,,,,,,,72,3,Sweeper,4,7,7,4,7,4,7,4,Standard,Standard,78.0,0.0,-0.054,76.2,7.8,,0.054,,-3,3,0.028,0.972,30,23,30,23,1,4,,,,,2.76,-1.54,-1.54,,13.355191252873466,-12.66767535432658,26.44015664826685,32.420121244122576,36.780608962200205,0.893,0.86,0.429,,,,0.47600000000000003,0.562,,676604
ST,2025-08-19,84.4,-2.57,6.24,"Bibee, Tanner",664983,676440,strikeout,called_strike,,,,,2,Jake McCarthy called out on strikes.,R,L,R,AZ,CLE,S,2.0,,3,2,2025,-1.55,-0.32,-0.19,3.64,,656976.0,677942.0,2,4,Bot,,,,,,,2.4546613606661745,-122.95877855982252,0.951477775193917,15.129256728810164,25.261956054246383,-35.86818449696829,3.62,1.81,,,,84.3,2738.0,6.3,776672,595978,467793,677587,608070,672356,680757,682657,666134,54.23,,0.0,0.0,1.0,0.0,0.0,,33,7,Sweeper,2,2,2,2,2,2,2,2,Strategic,Standard,50.0,-0.052,-0.27,,,,0.27,,0,0,0.552,0.552,26,27,26,28,2,1,,,,,3.53,-1.55,1.55,,,,,,,0.8640000000000001,0.868,0.327,0.8029999999999999,,0.7340000000000001,,0.551,,676440
CU,2025-08-19,72.9,-2.93,6.05,"Hendricks, Kyle",670770,543294,,called_strike,,,,,5,TJ Friedl singles on a ground ball to center fielder Bryce Teodosio.,R,L,R,LAA,CIN,S,,,0,0,2025,-1.55,-0.25,-0.24,2.36,,,,2,3,Top,,,,,,,2.704631739661209,-106.04924512465256,0.456054507473786,11.021705802158074,20.83684226476805,-34.347364095521,3.22,1.49,,,,71.4,2789.0,5.5,776668,518595,694384,695681,660162,687263,621493,669326,666176,54.99,,,,,,,,19,1,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,51.0,0.0,-0.045,,,,0.045,,0,0,0.543,0.457,35,29,36,30,2,1,,,,,4.59,-1.55,1.55,,,,,,,0.88,0.802,,0.7709999999999999,,0.7909999999999999,,,,543294
ST,2025-08-19,85.0,-3.29,5.41,"Ramírez, Yohan",666182,670990,,swinging_strike,,,,,14,"Bo Bichette grounds out, third baseman Isiah Kiner-Falefa to first baseman Spencer Horwitz.",R,R,R,PIT,TOR,S,,,1,1,2025,-1.55,0.34,2.14,1.59,664702.0,543807.0,,1,4,Top,,,,,,,9.77096789467251,-123.37337563784686,-3.199200993114384,13.253196747959246,29.177022848422087,-28.223587319951537,3.69,1.74,,,,85.8,2711.0,7.3,776679,663698,687462,693304,643396,669707,682927,669261,668804,53.15,,,,,,,,34,3,Sweeper,1,5,5,1,5,1,5,1,Strategic,Standard,52.0,0.0,-0.089,31.0,7.1,,0.089,,-4,4,0.082,0.918,30,27,30,27,1,2,,,,,2.88,-1.55,-1.55,,-1.873763492962928,8.204094603829608,25.74794816798579,59.34284445250032,20.69195974797477,0.875,0.88,0.34500000000000003,,,0.76,0.34299999999999997,0.619,,670990
ST,2025-08-19,84.1,-2.23,4.99,"Zuber, Tyler",695336,676604,strikeout,swinging_strike,,,,,14,Thomas Saggese strikes out swinging.,R,R,R,MIA,STL,S,2.0,,1,2,2025,-1.56,0.73,1.18,2.22,641658.0,,669357.0,2,9,Top,,,,,,,4.78051551695684,-122.3923363191274,-1.4080601638826875,14.576705300995313,26.34811718281652,-24.85442314470033,3.53,1.63,,,,83.3,2788.0,6.0,776686,682663,676572,669364,691185,672640,681715,805300,687859,54.52,,0.0,0.0,1.0,0.0,0.0,,74,4,Sweeper,4,7,7,4,7,4,7,4,Standard,Standard,74.0,0.007,-0.187,65.7,7.5,,0.187,,-3,3,0.031,0.969,30,23,30,23,1,4,,,,,2.52,-1.56,-1.56,,9.183366669640415,9.257434335821214,31.78559252203273,49.639085082599536,23.62943115175091,0.893,0.86,0.429,,,,0.47600000000000003,0.562,,676604
ST,2025-08-19,78.8,-1.52,6.59,"Pivetta, Nick",669477,601713,,swinging_strike,,,,,12,Casey Schmitt called out on strikes.,R,R,R,SD,SF,S,,,0,0,2025,-1.57,0.21,1.37,2.57,,,,0,6,Top,,,,,,,3.3922765279984946,-114.6069939978956,-2.216649102549666,12.960093233327369,24.51103039699889,-30.09735322520098,3.42,1.6,,,,78.9,2466.0,6.7,776667,553869,650333,578428,592518,593428,657757,657656,665487,53.76,,,,,,,,47,1,Sweeper,4,1,1,4,1,4,1,4,Standard,Standard,60.0,0.0,-0.04,71.9,8.5,,0.04,,3,-3,0.872,0.128,32,26,32,26,3,2,,,,,3.51,-1.57,-1.57,,25.81417753142212,-29.636503098626456,26.023676959631388,44.14774691814745,50.74881658905017,0.953,0.9620000000000001,0.637,,,0.8170000000000001,0.36700000000000005,0.43100000000000005,,601713
SL,2025-08-19,83.9,2.03,5.36,"Romero, JoJo",682663,668941,,called_strike,,,,,3,Agustín Ramírez pops out to second baseman Thomas Saggese.,R,R,L,MIA,STL,S,,,0,0,2025,-1.58,-0.04,0.34,2.89,,,,1,8,Bot,,,,,,,-0.7541011833558956,-122.15222255995975,0.7862383988099744,-15.566646744273427,26.73965283354955,-32.969213392763386,3.09,1.48,,,,82.3,2881.0,5.4,776686,686780,575929,695336,669357,691026,676475,701675,663457,55.08,,,,,,,,68,1,Slider,4,7,4,7,7,4,4,7,Standard,Standard,298.0,0.0,-0.039,,,,0.039,,-3,-3,0.054,0.054,28,23,29,24,1,3,,,,,3.3,-1.58,1.58,,,,,,,0.835,0.835,,0.9450000000000001,,,0.385,,0.365,668941
ST,2025-08-19,83.9,-2.6,6.15,"Bibee, Tanner",656976,676440,,swinging_strike,,,,,9,Pavin Smith singles on a ground ball to center fielder Angel Martínez.,R,L,R,AZ,CLE,S,,,0,0,2025,-1.58,-0.13,0.74,1.88,,,,2,4,Bot,,,,,,,4.626181986836058,-122.0860695369289,-3.2075842312869187,14.787320220652331,24.7515171611703,-33.04841475790752,3.54,1.62,,,,84.2,2604.0,6.5,776672,595978,467793,677587,608070,672356,680757,682657,666134,53.97,,,,,,,,31,1,Sweeper,2,2,2,2,2,2,2,2,Infield shade,Standard,44.0,0.0,-0.045,73.6,8.8,,0.045,,0,0,0.513,0.513,26,29,26,29,2,1,,,,,3.38,-1.58,1.58,,26.492808330588325,-28.77143713190643,32.3677456186328,31.904704933343737,47.33213481071127,0.8640000000000001,0.868,0.327,0.8029999999999999,,0.7340000000000001,,0.551,,676440
ST,2025-08-19,82.3,-2.58,6.11,"Bibee, Tanner",656976,676440,,called_strike,,,,,4,Pavin Smith strikes out swinging.,R,L,R,AZ,CLE,S,,,0,0,2025,-1.58,-0.55,-0.72,2.49,,,,1,2,Bot,,,,,,,1.1372311155819763,-119.88839832946536,-0.5832120646984968,14.970996448762577,24.66323264065796,-37.58891872960985,3.46,1.54,,,,82.5,2657.0,6.5,776672,595978,467793,677587,608070,672356,680757,682657,666134,53.97,,,,,,,,13,1,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,45.0,0.0,-0.039,,,,0.039,,0,0,0.527,0.527,26,29,26,29,1,0,,,,,3.93,-1.58,1.58,,,,,,,0.8640000000000001,0.868,0.327,0.8029999999999999,,0.7340000000000001,,0.551,,676440
SL,2025-08-19,83.3,1.94,5.35,"Romero, JoJo",682663,668941,,called_strike,,,,,8,Agustín Ramírez pops out to second baseman Thomas Saggese.,R,R,L,MIA,STL,S,,,0,1,2025,-1.62,-0.02,0.15,1.65,,,,1,8,Bot,,,,,,,-0.9174571589994364,-121.33590363717369,-1.9511514607889813,-15.697644037752744,26.11535082725208,-32.13996254760676,3.1,1.55,,,,81.4,2773.0,5.1,776686,686780,575929,695336,669357,691026,676475,701675,663457,55.35,,,,,,,,68,2,Slider,4,7,4,7,7,4,4,7,Standard,Standard,300.0,0.0,-0.052,,,,0.052,,-3,-3,0.054,0.054,28,23,29,24,1,3,,,,,3.32,-1.62,1.62,,,,,,,0.835,0.835,,0.9450000000000001,,,0.385,,0.365,668941
